,text,labels
6247,"This is a pretty entertaining sequel, but totally inferior to the original in almost every way!. I enjoyed this film quite a bit, however a lot of it is rehashed,and it had some shocking but bizarre plot twists, don't get me wrong i didn't see them coming, but they didn't make any sense, however Eddie gets to show off more with his comic talent, and had a lot more to do this time (in my opinion). Nick and Eddie still had awesome chemistry, and the film is constantly entertaining, it's just it's nowhere close to being as good as the original, and felt they could have done a bit more new material. I enjoyed this movie quite a bit however it can't match the original. The Direction is good. Walter Hill, does a good job here nothing special but he kept the film at a fast pace! good job. There is a bit of blood. We get lots of pretty bloody gunshot wounds but that's it. The Acting is very good. Nick Nolte is fantastic once again, he had awesome chemistry with Eddie Murphy, was likable,kicked that ass, and was lots of fun to watch!. Eddie Murphy is AMAZING as always, and is just plain hilarious,however both of them seemed to be going through the motions at times, still they gave it there all, and they were both great, plus Eddie gets to show off his comedic talent more! (Eddie Rules!). Brion James is good here,but didn't have enough screen time.Andrew Divoff, is great as the main villain, and was very menacing. Ed O'Ross is also good with his limited screen time. Overall well worth the watch, just don't expect the original. *** out of 5",0
6248,"I lasted almost ninety minutes through this dreadful movie waiting for some revelation about dance or spirit or inspiration or something and gave up! What possessed the filmmakers to do this? This is an old woman of limited talent who is obsessed with herself and nothing else. To fill in a story without a point we get some stuff about the other folks in her thrall, her aid to burros, and, of course, her ten cats! Do not see this film. And have nothing more to do with anybody who loved it - they do not have a clue. There are fascinating people in this world with wonderful stories to tell and insights to share - but Marta Becket is not one of them. The people I took to this movie say they have forgiven me - but that they will never, ever stop kidding me about it.",0
6249,"Gore, gore, gore. While there are some nice creepy atmospheric moments in this tale of a young, somewhat psychic girl trying to figure out the mysterious goings-on at her boarding school, that soon goes out the window in favor of gruesome beheadings, straight-razors to the face, and giant vats of human viscera. I kept looking at the clock praying that time would somehow move faster. By the 45 minute mark, I just couldn't care less how the movie ended and contemplated putting the truck in gear and leaving the drive-in me and my wife were watching this at. I hate to say it, but this ranks right up there with some of the worst movies I've ever seen. Do yourself a favor and skip this one, especially at the theater. Crap. Pure crap. The only redeeming aspects of this film are bad anime scenarios and death by evil curse. For all those espousing low-budget, his-own-art anime felating drivel - sack up, pull your heads out and watch real movies. Morons.",0
6250,"Sometimes i like to watch B-movies because its fun to see bad actors and bad effect just for fun.but....... I saw this movie Manny years ago when it come out, it whats a big CHOCK to me.<br /><br />I Didn't know a movie can be so bad! and boring to watch.<br /><br />The story is boring, its look like a bad game from 1984? It whats a painful to watch this. be care.<br /><br />I cant believe some people voted +++ for this movie They must know some1 who made this crap movie.<br /><br />So don't waste your time to see this crap. You never got it back. i hope this guys never made a film again.",0
6251,"This is a nice little movie with a nice story, that plays the most important role in the entire movie.<br /><br />It's a quite intriguing dramatic story, with also romance present in it. The story is being told slowly but this works out all too well for its build up. The characters are nice and portrayed nicely by its actors. Normally I'm not a too big fan of the Asian acting style but the acting in this movie was simply good.<br /><br />Of course the movie is quite different in its approach and style from other genre movies, produced in the west. In a way this movie is more advanced already with its approach than the western movies made during the same era.<br /><br />I only wished the movie its visual style would had been a bit better. For a movie that is considered a kind of an art-house movie this movie is certainly lacking in some well looking sequences. This was obviously a quite cheap movie to make and it got made quite generically. Not that this is a bad thing, it just prevent this movie from truly distinct itself and raising itself above the genre.<br /><br />But oh well, this movie is all about its well constructed story and characters that are in it. In that regard this movie most certainly does not disappoint.<br /><br />8/10",0
6252,"A frightening look at a once thriving neighborhood which becomes the subject of decay.<br /><br />Veteran pros Lee Strasberg and Ruth Gordon are a married couple who live in Brighton Beach, Brooklyn and are literally terrorized by the gangs there.<br /><br />It was nice to see the wonderful Lillian Roth attempting a comeback in this film. As a tenant in an apartment building in Brighton, this film marked Miss Roth's return to the screen following a 44 year absence. She is effective though her part is brief. While her good looks faded with the years, she still had that pretty smile and I thought that at one part she would break into a medley of her former songs.<br /><br />Strasberg's inner world is falling apart just like the neighborhood. Stricken with cancer, Gordon dies literally in his arms.<br /><br />The ending is totally unrealistic. Could a man like an elderly Strasberg overpower one of these gang members? Come on now. Nonetheless, for nostalgia buffs, the film is worth seeing.",0
6253,"This is an incredibly dull, boring and dumb film, an amalgam of IT HAPPENED ONE NIGHT and THE MORE THE MERRIER. Heiress on the lam takes a job in her grandfather's emporium, shadowed by reporter who's wise to her identity, looking for a story. Neither Fredric March nor Virginia Bruce can raise this turkey above a mediocre level. What is wonderful is Patsy Kelly's inspired comic supporting performance (which should have netted an Oscar nom). She's hilarious, especially in her Vibrato scene, demonstrating a vibrating machine. Oddly, the film earned an Oscar nom for Scoring- there was about ten minutes of music in the entire film, underscoring the Main Title and four scenes and none of it was above the mundane. More studio politics, I guess. See this for Patsy Kelly, but for naught else.",0
6254,"I wasn't expecting anything new or spectacular. I wasn' blown away by the tv-film itself, but more so by the potentiality of the program to be a series. I agree with a previous post that with the mind-numbing so-called 'reality tv' horse crap playing, a show like the example here could've been a refreshing change of pace.<br /><br />Jeff Goldblum's portrayal of Ben, an experienced foreign correspondent thrown into the lawless and chaotic world of war torn countries in search for the truth, was quite fascinating. Although it isn't quite new as far as composition is concerned, for tv it works quite impressively.<br /><br />I can't really imagine any other actor capable of such restrain from being overtly expressive. His reserve seems very accurate and is reminiscent of Dan Rather and Nic Robertson (CNN).<br /><br />Had this film been directed by Steven Soderbergh, a probability very slim for tv productions, it would have been very fascinating. I see a very interesting neo-realism treatment to the direction, something à la Traffic.<br /><br />Unfortunately, this show just isn't what it could've been. I believe, aside from the obvious plot holes, the useless subplot which for the shortness of the film's length seem to leave too many questions unanswered. A doubtful supporting cast, which appear only to count on Jeff to support them in such a way it seems forced, the show aimed at greatness, but fell short.<br /><br />I believe, a reason for such a miss perhaps was using a theme that is a bit too actual. Utilizing al Qaeda as an actual reference, the 9-11 slaughter and Usamah bin Laden himself appears only a bit too disrespectful for the memory of the very unfortunate victims of terrorism. Specially so soon after the events themselves.<br /><br />Basically, this feature seems more or less like an extended pilot of a terrific show with great prospects, but falls short as far as a film is concerned.",0
6255,"this film tries to be immensely clever, and Tarantino-like <br /><br />before you try that though, you need solid filmic fundamentals. these include good sound, editing, set design etc...<br /><br />lets talk about the sound in this movie. absolutely atrocious. i have never been more distracted by a sound track, ever<br /><br />and before we talk about low budget, film made in Chile etc.. lets bear in mind that desent sound these days is far more achievable than it ever has been. anywhere. and more info on technique is available then ever before<br /><br />the sound in this movie is plain bad. the foley in particular is out of place and inappropriate throughout, the atmos is equally terrible. i heard at least four loud clicks during the movie, which are the result of poor sound editing. the sound inside cars is awful, the sound of car doors closing is awful. the sound of the lady singing is wrong. foley is either overboard, or simply not there like the sound person just got bored and gave up. the spaces are wrong. everything about it is wrong <br /><br />and yet, not letting limitations of creativity get in the way, at the same time the movie tries boldly to be clever. for example the sound of the aquarium is used in the following street scene. we hear sound when we're not supposed to. sound edits precede visual cuts. every trick in the book is used, and yet the foundations are just not there<br /><br />editing-wise we have scenes using heavy jump cuts, we have tinkering around with the time line etc etc etc, yawn. all of these techniques are imitated to a splendidly low standard <br /><br />overall the mix is crap, the sound is crap. and so, the film is crap. how can a movie with so many fundamental flaws be considered for awards and high praise? Chile's cinematic new wave? the best creative output that Chile has to offer? i hope not, and i think not.<br /><br />my theory is that Chile's more selective and better talent avoided this film like the plague maybe due to its risqué content. equally, the film has likely received so much unwarranted critical acclaim from so called 'world-cinema' enthusiasts for the same grubby reasons. they likely revel in it's trashiness. of course film critics rarely pay attention to technical details and quality <br /><br />this film is rubbish. it's all mouth and no trousers and is never deserving of a 6.8 rating. the film has all the production quality of a cheap Tarantino, new wave inspired porno!",0
6256,"**Warning! Mild Spoilers Ahead!**<br /><br />(Yes, I realize it's tough to spoil an historical documentary, but I do reveal some of the backstory and methods.)<br /><br />This is an exceptional documentary not just because of the remarkable footage, but also due to the story behind it. Because the Naudets did not set out to tell the story of 9/11, but rather that of a rookie firefighter, the men's emotions and the viewer's connection with them are more real and powerful than they would be in a standard retrospective. <br /><br />In a filmmaking sense, ""9/11"" is textbook. If the events were an actual script, they would be superb, as the characters are established, then thrown a curve to which they must react. This is all the more amazing considering the pain and emotion of the raw footage that the directors had to wade through to piece this story together. <br /><br />The first portion of the film provides a glimpse of life inside a fire station; specifically, how a rookie assimilates himself into a crew of veterans. That part alone is quite good, and had the documentary been allowed to run its intended course, it probably would have been solid. The brothers appear to realistically portray the process of becoming a NYC firefighter. <br /><br />Then of course, all hell breaks loose. The chaos following the WTC attacks is vividly seen, as various characters that we have gotten to know are thrust into terrifying situations. Seeing not only the attacks, but also the first-hand reactions is a very moving picture of extreme human emotion. <br /><br />The aftermath, in which firefighters are discovered to be lost and found, is human drama at its peak. Life and death hang in the balance. Unlike many movies, the viewer not only doesn't know who will live and die, but genuinely cares about them. <br /><br />The only negative thing I have to say about this is that the Robert DeNiro (whom I like) blurbs were uninformative, unnecessary, and didn't advance the story at all. They were probably added just to attract more television viewers.<br /><br />Bottom Line: The best documentary I've ever seen. Nonpareil portrayals of raw human emotion and drama. 9.5 out of 10.",0
6257,"This movie is a lot of fun. What makes it great especially are two things: one is the straightforward way the characters embrace the stereotypes, with discussions of their costumes and superpowers. There's an endearing earnestness to the parody that's very appealing; the second is basic sweetness of the characters and the quality of the chemistry. Claire Forlani deserves particular note as the object of Mr. Furious's desires. There's a boatload of talent here. I realize some with high expectations may have been disappointed, but this movie is a lot of fun, and kind of sweet.",0
6258,"There is no denying that Ealing comedies are good, but for me this film stands out as one of the best.<br /><br />The basic premise of the film is that a small part of Pimlico in London is discovered to be part of Burgundy, not the UK. We then follow the lives of the residents in their battle to keep the treasure found after the bomb explodes, and keep out the black market traders who soon realise that being exempt from UK law, rationing does not exist. When they become prisoners in their own street because the government has decided to close the boarder we see them fight back against the system.<br /><br />They are forced to ration water and food in their stand for what is right. In fact becoming worse off than they were before it all started, that's where the moral comes in. It's when they loose all the food that they think they are beaten and call for a surrender, only to have the whole of London respond to their plight by sending food, lot's of it. Thus enabling them to continue their struggle.<br /><br />This film hit's the right note throughout, the acting is superb, with Stanley Holloway, Margaret Rutherford, Hermione Baddeley and Betty Warren standing out. It's pitched just right, not too sentimental and the moral of the story not forced down your throat. Well worth a viewing",0
6259,"The story was well plotted and interesting by itself. However, it is difficult for me to write the review of this film without spoiling you. To avoid that, I am not going to talking the story here.<br /><br />I regard this film as a good adaption of Sarah Water's book, as compared with the previous one ""Tipping the velvet"". I read the book first and then watched the DVD later. The film did retain most of spirits of the main characters in the book. Of course, due to the time limitation, the film in the last 30 min seemed to be in a rush to cover the part III of the book. Therefore, it couldn't illustrate well the scene when they all met in the the kitchen of Mr. Ibbs's place and those after that (even the book seemed to me to be a rush on that kitchen scene). Despite that, the film actually did a good job in representing the story. It really worth watching. It's still unclear when BBC-America can broadcast this film. That's pity.<br /><br />PS: noticed that the ages of Maud and Sue were set to be 20-21 instead of 17-18 in the book; the latter is more reasonable while the former is more close to the ages of actresses.",0
6260,"Samuel Fuller knows war, and is one of the only directors in American movie history who could accurately portray the horrific experiences of it in a form like the motion picture. His pessimism and idealism, if that sounds a little odd to mix together, work for him as a storyteller, and at the same time he's always out to tell the truth, however brutal (or put into melodramatic constructs) it can get. Verboten, however, deals with the post-war experience, as we only get in the opening scenes the big boom of WAR- in bold for a point. The opening shot is like one big exclamation point that seems to continue on into the rest of the scenes: a dead soldier on the ground, the camera pans up, we see another soldier shot down in war-torn terrain. Simple, direct language. Then Fuller punctuates the intensity with something interesting: the title song played over the opening credits as both irony and sincerity, and then Beethoven music over a shoot-out between Americans and the Nazis. Sgt David Brent (James Best) is shot, the battle goes on, and then it transitions to him being treated for his wounds.<br /><br />It might lead one to believe that this will be a somewhat conventional WW2 flick (somewhat in that one usually wouldn't find Beethoven and, later on to an extent, Wagner put into these images), but this isn't the case. Instead, Fuller makes this a 'Coming Home' kind of movie, though not at all in the sense that 'this soldier comes home injured and so on and so on'. Instead of really going home, Brent stays on in Germany, as he's fallen head over heels for the woman, Helga (Susan Cummings, pretty good at pulling off the German accent), and wants to work in a smaller capacity in the military so he can marry her. What he doesn't realize is that a) she wants him more for money so she can get food for herself and brother, however this gets complex emotionally at the point of revelation to the slightly naive but heartfelt Brent, and b) there's an underground Hitler youth sect called the Werewolves, who want to pick right up off where Hitler ended- starting small, despite argument within the group- by attacking the very government that's now embedded in Germany to give them, as Brent describes, a ""blood transfusion."" With this, plus footage from the Nuremburg trials, and (as narrated, I think, by Fuller himself) a quick, no-punches-pulled history of the Nazi war crimes piece by piece, we get a multi-faceted look at a society in the dire straits of an immediate post-war environment. While Rossellini handled it his own way with Germany Year Zero, Fuller tackles it with layers: first there's the love story, or what is the tragic downfall of a man who can't see anything past what he thinks should be reasonable, that it's his wife and a child on the way that he can't leave, until the revelation that he's (partly) been swindled. Baker and Cummings, along with Harold Daye as Helga's young, confused brother, perform at with the utmost detail to emotions; these aren't very easy B-movie parts, though they could've been that. Then another layer is the political one, the struggle of a society to come to grips with being conquered, and a mentality which is made sensationalized, to be sure, by Fuller, in respect to making the Nazi's a total no-gray-area thing: they're evil, particularly when they cancel out reason to meet their ends.<br /><br />And finally there's the layer of style, which is strangely absorbing. This is probably one of Fuller's 'talkiest' films, which isn't a bad thing considering it's one of his best written scripts, as the characters don't talk simply or in too many platitudes (with the exception of a small scene where two characters talk about the Hitler youth as juvenile delinquents, which is actually, according to Fuller's autobiography, probably another layer to consider in the subtext and the 50s period of movies). And Fuller shoots this almost in a real European style, when he's not going for fight scenes or battles, as the editing isn't always very fast, and sometimes a cut won't happen for a full minute, or longer. There's an odd tension that grows out of this, especially when there's something said by a character that gets another one wild-eyed or suspicious; Fuller could easily go for a big close-up, but there's a more sinister, cold quality to not moving away from two people in a conversation without a simple over-the-shoulder deal. But when it requires it, like the big brawl outside the American military office, or the Nuremburg footage spliced into Franz's memories of the Werewolves, Fuller can be as stunning stylist as ever.<br /><br />Very hard to find, but extremely worth it if you'r either a fan of the director's or of WW2 movies set in Germany- or even just a history-buff- Verboten! is an intellectual experience and a strong emotional one, with a cast that is better than expected from a B-movie, and an attitude towards the 'other' that is equally damning and thought provoking.",0
6261,"Big surprise of a movie! Very well written, with excellent performances by Liam Neeson and Oliver Platt. Some very witty humor, combined with lots of suspense/tension made for a rivetting film. The downsides were a few holes in the plot, as well as a somewhat ""Hollywood"" type of ending; a little too-neatly wrapped up. But all in all, a pleasant surprise!",0
6262,"Usually I like Amanda Burton's acting, honestly. But accepting this role was a complete mistake.<br /><br />The Commander in this series does everything a good cop wouldn't do. She garbles evidence and sleeps with suspects. On top of that, she has a huge ego. Now, ordinarily this wouldn't kill a series - it would maybe even be an interesting touch.<br /><br />The problem, however, is: this is about all the series has to offer. Obviously the title ""The Commander"" wasn't a misnomer for this one; the commander is all the series is about. No interesting crime or mystery, just this commander being a disgrace for the whole British police. It's not credible that a person like this would ever become a commander and moreover, it's not interesting to watch.<br /><br />As an alternative title I suggest ""The Clare Blake show"".",0
6263,"If you read the book, skip the movie. If you did not read the book, still skip the movie. I saw this with a group in which some of us had read the book and some of us had not. Everybody disliked it.<br /><br />The story was confusing, disjointed, and eventually pointless. Even if you had read the book, it appeared that the screenwriter was taking scenes from Harry Potter, scenes from the Fifth Element, and a few scenes from Cooper's original novels then patching them together. This led to an incoherent story line.<br /><br />The biggest question is what were they thinking when they disregarded the story contained in the book? In an episode of ""all things considered"" on NPR, screenwriter John Hodge asserted that he was trying to distance this movie from Harry Potter. If so, he failed miserably because the massive changes made this look more like a bad Harry Potter knock-off than a separate film. From the NPR interviews, it appears that Ms. Cooper had little or no input in the film. I suspect that the filmmakers were trying to make a Harry Potter-like film out of Susan Cooper's story so they could avoid copyright infringement. Unfortunately, they were trying to fit a square peg into the round hole and it did not work.",0
6264,"This is an account of events that have been covered in print several times, and I had read two books - 'A Voyage for Madmen' and 'The Strange Last Voyage of Donald Crowhurst' before seeing the film in Sheffield just before Christmas. I must say, it exceeded all expectations in its telling of the 1968 Sunday Times Golden Globe yacht race. These men set out to do something that had never been done before with no support vessels, wooden boats, no satellite phones, no GPS, and just their wits and skill to get them round the globe in one piece. Not to mention the months of solitude, the thundering southern ocean, little sleep, and boats that were often literally falling apart around them.<br /><br />This documentary is excellently put together in my opinion, tightly edited, well paced with superb narration. The archive footage and the interviews are fascinating and bring the story to life. Clare Crowhurst's interview footage is especially revealing and moving as she relates the events that led up to her husband, Donald Crowhurst's departure from Teignmouth, the doubts and fears in his mind and her reaction as subsequent events unfolded.<br /><br />I was moved and had even shed a tear or two by the time the credits started rolling, and overheard other people expressing similar feelings.<br /><br />The two books I mentioned above are useful for more detail and back-story which couldn't have been fitted into the 90 minutes and I would recommend those too.<br /><br />This is ultimately a true story of human courage and human frailty. A must see for anyone interested in sailing, adventure, human endeavour and real-life heroes.",0
6265,"I first saw this film just after I left the Navy in '73. Back then, it seemed like an interesting film. I'd been a long-time fan of Rock Hudson, especially his film roles in ""Man's Favorite Sport"" and ""Ice Station Zebra."" And, I was a faithful watcher of his popular television series, ""McMillan and Wife."" But, I guess I'm just an old fuddy-duddy now.<br /><br />After re-watching it, I honestly can't see the appeal of a film that even impliedly champions teacher pedophilia, murder to cover up the pedophilia, and a supportive spouse who flies off with her sick husband to South America at the end of the film ... allowing him to get away with all his crimes scot-free.<br /><br />I will not be watching it again ... ever.",0
6266,"After seeing Undisputed 2, I knew what to expect from Isaac Florentine.<br /><br />The Shepherd: Border Patrol is a decent flick (not Van Damme's best, but definitely not his worst.) There is some bad acting from VD's supporting cast, but it makes sense.<br /><br />The storyline and plot has all been done before, so it's nothing new. I mean this is Van Damme. We don't really expect much of an amazing plot do we? So lets talk about what we all want to watch this movie for anyway: the fighting.<br /><br />Without giving anything away, I thought the way the fights were filmed and shot were well done, way better than a few of VD's recent movies such as Second in Command, in which the entire end fight is HORRIBLE. With Florentine behind the camera, and if you've seen Undisputed 2, he seems to know how to photograph fights and enjoys it. A few of the fights in The Shepherd reminded me of VD's older stuff which is what we all want to see. The fights were good, and i said ""hah, awesome"" out loud a few times. But I was hoping for just a bit more considering how good I thought Undisputed 2 was.<br /><br />Something I found intriguing was VD's daughter in the film, I thought ""wow she's kinda hot"" come to find out, its Bianca Van Varenberg, JC's real life daughter. I have never seen her before so that was a nice treat.<br /><br />All in all, this movie is not half bad. Yeah the story has been done before but at least JC was attempting to make a good movie. Next time though, add more hand to hand combat! I think He still has what it takes to do another big budget movie...his acting has improved since he's been doing DTV's and he really is in great shape at 47. I don't know about you but I'm one of the ones who thinks that most of his DTV's are actually good with the exception of Derailed. All he needs to do is get back into ""bloodsport"" shape, and make a martial arts movie...and I think people would respond well even though he's not jet Li. This movie is definitely worth the rental. =)",0
6267,"It's fascinating to note how reviews of this film -- and many others -- seem to fall along political lines.<br /><br />Some who commented on this film and who liked it, happily saw a pro-UN message in Pollack's effort. (Many of these appear to be non-Americans.) American have tended to judge the film for its story-telling qualities which are sadly lacking.) Unfortunately for Pollack, his masterpiece work ""Three Days of the Condor"" is a terribly hard act for anyone to follow, especially for its director who is competing with himself in this genre. ""The Interpreter"" does not fare well in this comparison.<br /><br />What was going on in this film? Sean Penn is a federal agent with an improbable and bizarre personal life (his dancer spouse is a runaway wife who dies in a car wreck with her lover...?) There there is all sorts of halting, non sequitur dialogue between Penn and Kidman that seems to hint at a romantic development but goes nowhere.<br /><br />The plot turns were all contrived and some of the action was incomprehensible -- why didn't the agents get off the bus when told to? Why did they keep saying they didn't want to expose their cover until they were blown to bits? It was one of many inexplicably odd plot devices that were counterintuitive. Much of this film was so contradictory it nearly gave me a headache.<br /><br />Movies are fiction, sleight of hand and fantasy but they have to be believable within their own context. ""Condor"" was brilliant in that it was believable within itself. Robert Redford was a thoroughly believable CIA analyst with a background that allowed him to elude assassination while developing a believable relationship with Faye Dunaway whom he kidnapped at random to aid his escape.<br /><br />I'll simply fast-forward to the ""The Interpreter's"" outrageously unrealistic ending which I will not reveal. I'll simply ask viewers to compare it to the delicious twist at the end of ""Condor"" in which Redford is given fatherly advice by his own would-be assassin after the killer was instead ordered to murder the man who wanted Redford dead.<br /><br />""Condor"" had a hard and realistic edge to it that is missing in ""Interpreter"".<br /><br />As for the political message of ""Interpreter"" regarding the UN, it seems one could see the film as arguing for and against the trouble-plagued international body. As a political message, Pollack's film seems as confused as its plot.",0
6268,"The reason why Marvel can't get a decent box-office hit is because they don't have a big motion picture corporation backing them like DC does (DC is owned by Warner Brothers). Even though Men in Black was a success, Marvel has had more hits than misses: The Spider Man TV movies, The Punisher (a guilty pleasure of mine to watch), and The Fantasic Four (I remember E! making a big deal about it, but I never saw it in the theatres or the video stores). Captain America is also another Marvel movie miss. Talent like Matt Salenger, Ronny Cox, Ned Beatty, Bill ""Don't call me Billy"" Mumy, and Darren McGavin are wasted in this 97 minute disaster. You don't get to learn much of the characters and the storyline is bouncing all over the place. Kim Gillingham shows promise as she plays a duel role as Cappy's girlfriend back in the 40's, and his girlfriend's daughter in the 90's. There is some songs by Southside Johnny and one of the Neville brothers on the soundtrack for what it's worth. Still, this looks like a thrown together production of a super hero film that deserved better treatment. What a tragedy.",0
6269,"Poets ? They're a bit gay aren't they ? Usually they're middle class and middle aged and they get ripped off by scam merchants who post adverts saying "" Send us your poetry submissions for our best selling anthology book of erotic poetry and don't forget to enclose $30 for administration costs "" In short there's nothing less cool than poetry but Miguel Pinero made the genre cool , streetwise and sexy and he deserved a far better biopic than this <br /><br />I'd never heard of the guy until I saw this movie . A remarkable life story of a man who spent time in the big house and soon achieved critical acclaim via his plays and poetry . He wrote a play called SHORT EYES set in a prison , a play that was turned into a film . Just out of curiosity I went to this site and looked it up . The phrase "" short eyes "" is American prison slang for a child molester the lowest of the low in any penal system . It's also a movie that IMDb reviewers have greatly praised . Now why did I have to visit this site to find out the remarkable story behind the making of the film ( Check out the trivia page on SHORT EYES - I guarantee you'll be amazed ) if I was watching a biopic on the play write behind it ? <br /><br />By trying to show us how cool and streetwise the eponymous character is the director/screenwriter fails to show us anything about Miguel Pinero the man apart from that he swore and took a lot of drugs which hardly made him a unique individual . The story slips in time and space , from colour to monochrome and has characters appearing and disappearing in a haphazard manner . Miguel Pinero made poetry the new street culture and he probably deserved a better film telling his life story",0
6270,"This is the kind of movie that people of a certain age will say of ""I didn't think they made movies like that anymore"". Walter Matthau gives his usual over-the-top performance, but instead of leaving teeth marks all over the scenery, leaves endearing grease stains. He is like that great uncle we all know that still wears plaid polyester and embarrasses everyone, but we still love anyway.<br /><br />Jack Lemmon's performance reminds us why he had more Golden Globe nominations than anyone else (22). He gives a true-to-life performance of the basically 'good, ordinary man', even in the milieu of a farce.<br /><br />This film will probably not appeal to people who prefer blunt humor designed to confront or offend, but will appeal to people who appreciate broad farce played with a straight face.<br /><br />The entire supporting cast is excellent in their ability to play such absurd characters while maintaining the reality of each character.<br /><br />Brent Spiner gives a marvelous performance as a professional version of a lounge lizard. Anyone who has known professional hosts in real life will immediately recognize the type he is playing. He nails the type perfectly. His rendition of 'slime' merits study as a perfect example of the contrast between absurd and pathetic.<br /><br />The plot is rather a straight-forward 'let's marry rich' theme that has the usual results. Just because a plot theme has been done a thousand times does not mean that it is dated, but rather that it is a timeless theme.<br /><br />The rest of the supporting cast shows what can happen when professionals exhibit their skills in the roles that are written for them, instead of vying for the spotlight. In this film even the second tier actors shine. It is also obvious that they enjoyed making this film.<br /><br />The plot may be standard and thin, but it allows the performers to shine.<br /><br />This film is a true treat for people who want to see professional actors engaging in their craft. The plot falls away and the performers shine.",0
6271,"While I watched this movie, I tried to figure out why they bothered making it. Though the main plot of the movie is potentially good, there are all sorts of unrelated/unnecessary subplots. The marketing people in Hollywood must have dictated the multiple bad guys, perpetual double-crosses and the man and woman who get too close and have sex. It's odd that we see more of them having sex than we did of the President and his mistress. The many plots and subplots make the film too broad and none of the characters are properly developed - I really didn't feel like I knew any character, except that everyone is corrupt and evil. The ending is totally incomplete - it left me more than just wanting what might have been, but what was supposed to be. In the end, there is really no explanation of why anyone does what they do, except to serve as additional corrupt characters who commit a double-cross. I'm surprised that so many established (and good) actors agreed to make such a hollow movie. This seemed like a movie made by college students who are working on their 2nd or 3rd project.<br /><br />Don't waste your time unless you are in a film class and want an example of what not to do when making a movie.",0
6272,"I have no idea why they made this version of ""Persuasion"" when they already had that fine mini-series with Amanda Root and Ciaran Hinds. I suppose that they wanted to make a feature-length version, but of course a lot had to be deleted; alas, what ended up on the cutting-room floor was all the lovely wit and humour, leaving a film that was mere melodrama rather than an amusing exposition of English country manners and mores.<br /><br />Also, the characters were shallow and uninteresting. They had poor Anne chasing up and down the streets after Captain Wentworth like a silly modern adolescent (and if you happen to be a silly modern adolescent reading this, let me tell you: running after a male like a female in heat is NOT cool). That is something a well-bred woman of the Napoleonic era would never have done, and certainly not this level-headed heroine.<br /><br />Some have said they found this antic laughable; my reaction was not laughter, but outrage. The very idea of such a corruption of an Austen work is beneath contempt.<br /><br />It was ghastly.",0
6273,"Having just seen this on TMC, it's fresh in my mind. It's obvious that while the stooges are featured stars, they don't really run the show. First, they're broken into 2 groups - Moe, as ""Shorty"" and Larry and Curly as a pair of vagrants, so there's not a whole lot of full team work. The love story that fuels the plot is uninteresting, the two ladies are the only ones with any acting ability, there's another group of musical stooges that are unfunny, unless you consider their attempts at being funny to be sadly buffoonish. The music is tiresome, they drive cars to the ranch and then depend on horses, the dorky western wear is silly, and there's an awful lot of the movie with no stooges on camera. By the way, this is obviously after Curley's first stroke, and his reduced energy level is clear. Vernon Dent appears early on in an uncredited role. I loved everything these guys ever did, including all the non-Curley stuff, but this little dogie is pretty lousy.",0
6274,"Good heavens. Why must every Hong Kong film since CROUCHING TIGER, HIDDEN DRAGON be compared to it? That's like comparing Tim Burton's ED WOOD to Orson Welles' CITIZEN KANE because they're both in black-and-white! They're both great movies, but it's ridiculous to stand them next to each other because they're so vastly different. To me, Tsui Hark constructed a BRILLIANT homage to the ""hopping corpse,"" and ""demon"" movies of the 1980's and early 1990's while adding some great kung-fu sequences. I see hints of SWORDSMAN, I feel bits of MR. VAMPIRE, I hear parts of IRON MONKEY, I smell A CHINESE GHOST STORY, and it's all done quite well. Wu-shu, taoist warriors, hopping corpses, a creepy nod to HOUSE OF WAX, and silly jokes? Great fun to me! Art-house, said one reviewer? Don't know what art films YOU'VE been watching lately. This movie didn't try anything tremendously fancy or new, it took a lot of things we've seen before and turned out a movie that was more than the sum of its parts. Bad humor? Different humor. Hong Kong humor is usually quite different than American humor...I'm sure a lot of people missed when RAIN, CLOUD, THUNDER, and LIGHTNING (ridiculously stereotypical ""hero"" names) were renamed ""Kung,"" ""Hei,"" ""Fat,"" and ""Choi."" Put those four words together and it says ""Happy New Year"" in Cantonese. Amazingly funny to us? Probably not. Good for a lengthy chuckle for chinese native? Definitely. Low-budget? Again, have we been so spoiled by movie producers throwing vast wads of cash at American films -- often to cover the fact that a movie is BAD -- that we can't appreciate a film that doesn't try to overachieve, but does what it can with what it has? How quickly people forget CLERKS, EL MARIACHI, etc. But then again, DESPERADO was so much better than EL MARIACHI, yes? Because it had BIG EXPLOSIONS and SEX! It's time people set CROUCHING TIGER up on its own shelf and stop comparing it to movies it bears no similarities to. Wanna say that Zhang Yimou's HERO was an overblown attempt to recreate CT,HD? Go for it, you'll be right. Wanna miss the fun of VAMPIRE HUNTERS entirely by refusing to watch it as its own film? Your choice, and ultimately, your loss.",0
